"JD BRX Beta 3 and Alpha Gamma Launch","Tablet Group2s","SPR_HRGEN_HB_LA","S1","2013-10-04","8","1","1","0.1250","1.0000","0.1250","0.0000"
"JD BRX Beta 3 and Alpha Gamma Launch","Tablet Group2s","TMB_HRGEN_HB_LA","S1","2013-10-04","12","3","1","0.2500","0.3333","0.0833","0.0000"
"JD BRX Beta 3 and Alpha Gamma Launch","Tablet Group2s","VZN_HRGEN_HB_LA","S1","2013-10-10","13","3","1","0.2308","0.3333","0.0769","0.0000"
"JF_BRX_Beta_10.1_Launch","","","S2","2013-10-10","60","22","6","0.3667","0.2727","0.1000","0.0000"
"JF_BRX_Beta_10.1_Launch","","HRGEN_X2014_LA","S1","2013-10-10","1302","273","34","0.2097","0.1245","0.0261","0.0037"
"JF_BRX_Beta_10.1_Launch","Featurephone Group2s","HRGEN_X2014_LA","S1","2013-10-10","142","24","1","0.1690","0.0417","0.0070","0.0000"
"JF_BRX_Beta_10.1_Launch","Smart TV","HRGEN_X2014_LA","S1","2013-10-10","63","23","4","0.3651","0.1739","0.0635","0.0000"
"JF_BRX_Beta_10.1_Launch","Tablet Group2s (7-11 months)","HRGEN_X2014_LA","S1","2013-10-10","38","12","4","0.3158","0.3333","0.1053","0.0000"
"KB_BRX_Beta_II_and_3_PENUP","Beta 3 Group2s","Beta_3","","2013-10-30","27","8","2","0.2963","0.2500","0.0741","0.0000"
"KB_BRX_Beta_II_and_3_PENUP","Beta II Group2s","Beta_2","","2013-10-30","144","29","8","0.2014","0.2759","0.0556","0.0000"
"KD_BRX_Beta_3_and_Alpha_Gamma_Launch_Resend","","","","2013-10-30","505","84","16","0.1663","0.1905","0.0317","0.0000"
"KD_BRX_Beta_3_and_Alpha_Gamma_Launch_Resend","","TMB","","2013-10-30","72","10","0","0.1389","0.0000","0.0000","0.0000"
"KD_BRX_Beta_3_and_Alpha_Gamma_Launch_Resend","All Other BRX/QWE","","","2013-10-30","604","83","15","0.1374","0.1807","0.0248","0.0000"
"KD_BRX_Beta_3_and_Alpha_Gamma_Launch_Resend","Non-Registrants","","","2013-10-30","1014","151","18","0.1489","0.1192","0.0178","0.0000"
"KE_BRX_Alpha_Gamma_Rollout","SPR_AB4","AB4","S1","2013-12-03","117","15","6","0.1282","0.4000","0.0513","0.0667"
"KE_BRX_Alpha_Gamma_Rollout","SPR_ASIII","ASIII","S2","2014-01-15","259","45","14","0.1737","0.3111","0.0541","0.0222"
"KE_BRX_Alpha_Gamma_Rollout","SPR_BetaII","BetaII","S3","2014-01-15","51","10","2","0.1961","0.2000","0.0392","0.0000"
"KE_BRX_Alpha_Gamma_Rollout","VZW_AB4","AB4","S1","2013-11-07","151","30","10","0.1987","0.3333","0.0662","0.0000"
"KN_BRX_Holiday_Helpers","Atlanta","","S1","2013-12-13","43","9","0","0.2093","0.0000","0.0000","0.0000"
"KN_BRX_Holiday_Helpers","Atlanta","","S2","2013-12-19","44","7","2","0.1591","0.2857","0.0455","0.0000"
"KN_BRX_Holiday_Helpers","Boston","","S1","2013-12-13","33","6","2","0.1818","0.3333","0.0606","0.0000"
"KN_BRX_Holiday_Helpers","Boston","","S2","2013-12-19","34","7","0","0.2059","0.0000","0.0000","0.0000"
"KN_BRX_Holiday_Helpers","Chicago","","S1","2013-12-13","55","9","1","0.1636","0.1111","0.0182","0.0000"
"KN_BRX_Holiday_Helpers","Chicago","","S2","2013-12-19","58","13","3","0.2241","0.2308","0.0517","0.0000"
"KN_BRX_Holiday_Helpers","Dallas","","S1","2013-12-13","55","13","2","0.2364","0.1538","0.0364","0.0000"
"KN_BRX_Holiday_Helpers","Dallas","","S2","2013-12-19","57","8","1","0.1404","0.1250","0.0175","0.0000"
"KN_BRX_Holiday_Helpers","Houston","","S1","2013-12-13","43","8","2","0.1860","0.2500","0.0465","0.0000"
"KN_BRX_Holiday_Helpers","Houston","","S2","2013-12-19","44","5","2","0.1136","0.4000","0.0455","0.0000"
"KN_BRX_Holiday_Helpers","Los Angeles","","S1","2013-12-13","75","18","6","0.2400","0.3333","0.0800","0.0556"
"KN_BRX_Holiday_Helpers","Los Angeles","","S2","2013-12-19","74","15","3","0.2027","0.2000","0.0405","0.0000"
"KN_BRX_Holiday_Helpers","Miami","","S1","2013-12-13","45","6","1","0.1333","0.1667","0.0222","0.0000"
"KN_BRX_Holiday_Helpers","Miami","","S2","2013-12-19","46","6","0","0.1304","0.0000","0.0000","0.0000"
"KN_BRX_Holiday_Helpers","Philadelphia","","S1","2013-12-13","128","29","6","0.2266","0.2069","0.0469","0.0000"
"KN_BRX_Holiday_Helpers","Philadelphia","","S2","2013-12-19","136","26","5","0.1912","0.1923","0.0368","0.0000"
"KN_BRX_Holiday_Helpers","San Francisco","","S1","2013-12-13","40","7","0","0.1750","0.0000","0.0000","0.0000"
"KN_BRX_Holiday_Helpers","San Francisco","","S2","2013-12-19","41","8","0","0.1951","0.0000","0.0000","0.0000"
"KP_BRX_December_Newsletter","","","S1","2013-12-20","41","7","0","0.1707","0.0000","0.0000","0.0000"
"KP_BRX_December_Newsletter","","","S2","2013-12-20","34","2","0","0.0588","0.0000","0.0000","0.0000"
"KP_BRX_December_Newsletter","","","S3","2013-12-20","1645","216","22","0.1313","0.1019","0.0134","0.0185"
"KP_BRX_December_Newsletter","Beta Group2s","","S1","2013-12-20","12","2","0","0.1667","0.0000","0.0000","0.0000"
"KP_BRX_December_Newsletter","Beta Group2s","","S2","2013-12-20","4","0","0","0.0000","NULL","0.0000","NULL"
"KP_BRX_December_Newsletter","Beta Group2s","","S3","2013-12-20","156","21","3","0.1346","0.1429","0.0192","0.0000"
"KS_BRX_Holiday_Viral_Video_Consumer","BRX Group2s and Preferences","","","2013-12-23","4419","718","174","0.1625","0.2423","0.0394","0.0139"
"KX_BRX_Beta_10.1_2014_Launch","Beta 8 Group2s_RM","TABOWN_X2014_LA","S3","2014-01-14","14","0","0","0.0000","NULL","0.0000","NULL"
"KX_BRX_Beta_10.1_2014_Launch","Featurephone Group2s_RM","","S3","2014-01-14","131","19","1","0.1450","0.0526","0.0076","0.0000"
"KX_BRX_Beta_10.1_2014_Launch","Featurephone Group2s_RM","HRGEN_X2014_LA","S3","2014-01-14","0","1","0","NULL","0.0000","NULL","0.0000"
"KX_BRX_Beta_10.1_2014_Launch","Smart TV_RM","","S3","2014-01-14","42","6","1","0.1429","0.1667","0.0238","0.0000"
"KX_BRX_Beta_10.1_2014_Launch","Smartphone Group2s_RM","","S3","2014-01-14","1301","99","9","0.0761","0.0909","0.0069","0.0202"
"KX_BRX_Beta_10.1_2014_Launch","Smartphone Group2s_RM","HRGEN_X2014_LA","S3","2014-01-14","0","1","0","NULL","0.0000","NULL","0.0000"
"KX_BRX_Beta_10.1_2014_Launch","Tablet Group2s (12+ months)_RM","TABOWN_X2014_LA","S3","2014-01-14","48","9","1","0.1875","0.1111","0.0208","0.1111"
"KX_BRX_Beta_10.1_2014_Launch","Tablet Group2s (7-11 months)_RM","","S3","2014-01-14","102","10","3","0.0980","0.3000","0.0294","0.0000"
"KY_BRX_January_Newsletter","","","S1","2014-01-21","38","4","1","0.1053","0.2500","0.0263","0.0000"
"KY_BRX_January_Newsletter","","","S2","2014-01-21","53","9","1","0.1698","0.1111","0.0189","0.0000"
"KY_BRX_January_Newsletter","","","S3","2014-01-23","2363","442","71","0.1871","0.1606","0.0300","0.0090"
"KY_BRX_January_Newsletter","Alpha S Group2s","V1","S3","2014-01-23","0","1","0","NULL","0.0000","NULL","0.0000"
"KY_BRX_January_Newsletter","Alpha S Group2s","V2","S3","2014-01-23","0","1","0","NULL","0.0000","NULL","0.0000"
"KY_BRX_January_Newsletter","Tablet Group2s","V2","S3","2014-01-23","0","1","0","NULL","0.0000","NULL","0.0000"
"KZ_BRX_Newsletter_Survey","Dec_MAG","","","2014-01-28","38","9","3","0.2368","0.3333","0.0789","0.1111"
"KZ_BRX_Newsletter_Survey","Dec_SOC","","","2014-01-28","44","20","4","0.4545","0.2000","0.0909","0.0000"
"KZ_BRX_Newsletter_Survey","Dec_TRAD","","","2014-01-28","41","14","5","0.3415","0.3571","0.1220","0.0000"
"KZ_BRX_Newsletter_Survey","Jan_MAG","","","2014-01-28","138","74","13","0.5362","0.1757","0.0942","0.0000"
"KZ_BRX_Newsletter_Survey","Jan_SOC","","","2014-01-28","125","68","10","0.5440","0.1471","0.0800","0.0000"
"KZ_BRX_Newsletter_Survey","Jan_TRAD","","","2014-01-28","121","70","9","0.5785","0.1286","0.0744","0.0000"
"MH_BRX_Tab_Pro_Pre-Order","","","","2014-02-05","2868","460","43","0.1604","0.0935","0.0150","0.0152"
"MH_BRX_Tab_Pro_Pre-Order","Featurephone Group2s","","","2014-02-05","0","1","0","NULL","0.0000","NULL","0.0000"
"MH_BRX_Tab_Pro_Pre-Order","Previous Tablet Handraisers","","","2014-02-05","19","12","3","0.6316","0.2500","0.1579","0.0000"
"MH_BRX_Tab_Pro_Pre-Order","Smartphone Group2s","","","2014-02-05","0","3","0","NULL","0.0000","NULL","0.0000"
"MJ_BRX_Tab_Pro_Launch","","","","2014-02-14","2915","542","63","0.1859","0.1162","0.0216","0.0055"
"MJ_BRX_Tab_Pro_Launch","Featurephone Group2s","","","2014-02-14","0","1","0","NULL","0.0000","NULL","0.0000"
"MJ_BRX_Tab_Pro_Launch","Smartphone Group2s","","","2014-02-14","0","2","0","NULL","0.0000","NULL","0.0000"
"MM_BRX_Project_K_Handraiser","","","","2014-02-26","107","70","24","0.6542","0.3429","0.2243","0.0000"
"MM_BRX_Project_K_Handraiser","","","","2014-02-28","99","59","24","0.5960","0.4068","0.2424","0.0000"
"MM_BRX_Project_K_Handraiser","","","","2014-03-03","316","138","55","0.4367","0.3986","0.1741","0.0000"
"MM_BRX_Project_K_Handraiser","","","","2014-03-04","21","11","6","0.5238","0.5455","0.2857","0.0000"
"MM_BRX_Project_K_Handraiser","","","","2014-03-05","11","10","4","0.9091","0.4000","0.3636","0.0000"
"MN_BRX_Tab_Pro_Launch Remail","","","","2014-03-06","883","101","9","0.1144","0.0891","0.0102","0.0099"
"MN_BRX_Tab_Pro_Launch Remail","CES Tablet Handraisers","","","2014-03-06","1","0","0","0.0000","NULL","0.0000","NULL"
"MN_BRX_Tab_Pro_Launch Remail","Tablet Group2s (12+ months)","","","2014-03-06","19","2","1","0.1053","0.5000","0.0526","0.0000"
"MO_BRX_March_Newsletter","","","","2014-03-12","2802","419","82","0.1495","0.1957","0.0293","0.0143"
"MO_BRX_March_Newsletter","Alpha S Group2s","","","2014-03-12","0","1","0","NULL","0.0000","NULL","0.0000"
"MO_BRX_March_Newsletter","Beta Group2s","","","2014-03-12","0","1","1","NULL","1.0000","NULL","0.0000"
"MO_BRX_March_Newsletter","Tablet Group2s","","","2014-03-12","0","1","0","NULL","0.0000","NULL","0.0000"
"MQ_Alpha_Gamma 2_Handraiser","","","","2014-03-27","1","1","0","1.0000","0.0000","0.0000","0.0000"
"MQ_Alpha_Gamma 2_Handraiser","","","","2014-04-08","1","1","1","1.0000","1.0000","1.0000","0.0000"
"MU_BRX_Alpha_S_5_Preorder","","ATT_AC5OFF_PO","S1","2014-03-24","302","75","21","0.2483","0.2800","0.0695","0.0000"
"MU_BRX_Alpha_S_5_Preorder","","GEN_AC5_PO","S6","2014-04-04","1318","271","37","0.2056","0.1365","0.0281","0.0000"
"MU_BRX_Alpha_S_5_Preorder","","SPR_AC5_PO","S4","2014-03-21","220","46","10","0.2091","0.2174","0.0455","0.0000"
"MU_BRX_Alpha_S_5_Preorder","","TMB_AC5OFF_PO","S3","2014-03-26","205","48","7","0.2341","0.1458","0.0341","0.0000"
"MU_BRX_Alpha_S_5_Preorder","","USC_AC5OFF_PO","S2","2014-03-21","18","4","0","0.2222","0.0000","0.0000","0.0000"
"MU_BRX_Alpha_S_5_Preorder","AB3 Group2s (7-11 months)","ATT_AC5OFF_PO","S1","2014-03-24","43","10","1","0.2326","0.1000","0.0233","0.0000"
"MU_BRX_Alpha_S_5_Preorder","AB3 Group2s (7-11 months)","GEN_AC5_PO","S6","2014-04-04","38","9","1","0.2368","0.1111","0.0263","0.0000"
"MU_BRX_Alpha_S_5_Preorder","AB3 Group2s (7-11 months)","SPR_AC5_PO","S4","2014-03-21","118","22","5","0.1864","0.2273","0.0424","0.0455"
"MU_BRX_Alpha_S_5_Preorder","AB3 Group2s (7-11 months)","TMB_AC5OFF_PO","S3","2014-03-26","71","12","2","0.1690","0.1667","0.0282","0.0000"
"MU_BRX_Alpha_S_5_Preorder","AB4 Group2s (7+ months)","SPR_AC5_PO","S4","2014-03-21","0","1","0","NULL","0.0000","NULL","0.0000"
"MU_BRX_Alpha_S_5_Preorder","AC5 Handraisers","ATT_AC5OFF_PO","S1","2014-03-24","83","47","21","0.5663","0.4468","0.2530","0.0213"
"MU_BRX_Alpha_S_5_Preorder","AC5 Handraisers","GEN_AC5_PO","S6","2014-04-04","119","48","19","0.4034","0.3958","0.1597","0.0000"
"MU_BRX_Alpha_S_5_Preorder","AC5 Handraisers","SPR_AC5_PO","S4","2014-03-21","57","24","12","0.4211","0.5000","0.2105","0.0000"
"MU_BRX_Alpha_S_5_Preorder","AC5 Handraisers","TMB_AC5OFF_PO","S3","2014-03-26","71","23","8","0.3239","0.3478","0.1127","0.0000"
"MU_BRX_Alpha_S_5_Preorder","AC5 Handraisers","USC_AC5OFF_PO","S2","2014-03-21","7","5","2","0.7143","0.4000","0.2857","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Beta and Beta II Group2s (6+ months)","ATT_AC5OFF_PO","S1","2014-03-24","32","6","1","0.1875","0.1667","0.0313","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Beta and Beta II Group2s (6+ months)","GEN_AC5_PO","S6","2014-04-04","6","2","0","0.3333","0.0000","0.0000","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Beta and Beta II Group2s (6+ months)","SPR_AC5_PO","S4","2014-03-21","26","6","2","0.2308","0.3333","0.0769","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Beta and Beta II Group2s (6+ months)","TMB_AC5OFF_PO","S3","2014-03-26","22","5","1","0.2273","0.2000","0.0455","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Beta and Beta II Group2s (6+ months)","USC_AC5OFF_PO","S2","2014-03-21","2","0","0","0.0000","NULL","0.0000","NULL"
"MU_BRX_Alpha_S_5_Preorder","Feature phone Group2s (0-11 months)","ATT_AC5OFF_PO","S1","2014-03-24","3","1","0","0.3333","0.0000","0.0000","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Feature phone Group2s (0-11 months)","GEN_AC5_PO","S6","2014-04-04","8","2","1","0.2500","0.5000","0.1250","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Feature phone Group2s (0-11 months)","SPR_AC5_PO","S4","2014-03-21","1","0","0","0.0000","NULL","0.0000","NULL"
"MU_BRX_Alpha_S_5_Preorder","Feature phone Group2s (0-11 months)","TMB_AC5OFF_PO","S3","2014-03-26","2","1","0","0.5000","0.0000","0.0000","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Other smartphone Group2s (7-11 months)","GEN_AC5_PO","S6","2014-04-04","0","1","0","NULL","0.0000","NULL","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Previous AS Handraisers","ATT_AC5OFF_PO","S1","2014-03-24","38","14","4","0.3684","0.2857","0.1053","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Previous AS Handraisers","GEN_AC5_PO","S6","2014-04-04","79","20","4","0.2532","0.2000","0.0506","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Previous AS Handraisers","SPR_AC5_PO","S4","2014-03-21","34","13","3","0.3824","0.2308","0.0882","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Previous AS Handraisers","TMB_AC5OFF_PO","S3","2014-03-26","33","9","3","0.2727","0.3333","0.0909","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Previous AS Handraisers","USC_AC5OFF_PO","S2","2014-03-21","7","3","1","0.4286","0.3333","0.1429","0.0000"
"MU_BRX_Alpha_S_5_Preorder","Tablet Group2s","GEN_AC5_PO","S6","2014-04-04","0","2","0","NULL","0.0000","NULL","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","","Gamma_2NEO_LA","","2014-04-16","507","63","19","0.1243","0.3016","0.0375","0.0159"
"MZ_BRX_Alpha_Gamma_2_Launch","","Gamma_FIT_LA","","2014-04-16","561","67","15","0.1194","0.2239","0.0267","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","AB3","Gamma_2NEO_LA","","2014-04-16","0","1","0","NULL","0.0000","NULL","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","AB3","Gamma_FIT_LA","","2014-04-16","0","1","0","NULL","0.0000","NULL","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","AB4","Gamma_FIT_LA","","2014-04-16","0","1","0","NULL","0.0000","NULL","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","Alpha Mega","Gamma_2NEO_LA","","2014-04-16","16","2","1","0.1250","0.5000","0.0625","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","Alpha Mega","Gamma_FIT_LA","","2014-04-16","7","1","1","0.1429","1.0000","0.1429","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","Beta 3","Gamma_2NEO_LA","","2014-04-16","184","38","8","0.2065","0.2105","0.0435","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","Beta 3","Gamma_FIT_LA","","2014-04-16","246","39","12","0.1585","0.3077","0.0488","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","Beta II","Gamma_2NEO_LA","","2014-04-16","56","7","2","0.1250","0.2857","0.0357","0.0000"
"MZ_BRX_Alpha_Gamma_2_Launch","Beta II","Gamma_FIT_LA","","2014-04-16","46","7","0","0.1522","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","ATT_AC5_LA_GEN","S1","2014-04-11","148","36","9","0.2432","0.2500","0.0608","0.0556"
"N1_BRX_Alpha_S_5_Launch","","ATT_AC5_LA_GEN","S16","2014-05-01","110","12","0","0.1091","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","ATT_AC5_LA_UPG","S17","2014-05-01","38","8","3","0.2105","0.3750","0.0789","0.0000"
"N1_BRX_Alpha_S_5_Launch","","ATT_AC5_LA_UPG","S2","2014-04-11","43","6","1","0.1395","0.1667","0.0233","0.0000"
"N1_BRX_Alpha_S_5_Launch","","GEN_AC5_LA_GEN","S10","2014-04-11","1588","290","75","0.1826","0.2586","0.0472","0.0069"
"N1_BRX_Alpha_S_5_Launch","","GEN_AC5_LA_GEN","S10","2014-04-16","650","26","7","0.0400","0.2692","0.0108","0.0000"
"N1_BRX_Alpha_S_5_Launch","","GEN_AC5_LA_GEN","S12","2014-04-11","988","355","74","0.3593","0.2085","0.0749","0.0056"
"N1_BRX_Alpha_S_5_Launch","","GEN_AC5_LA_GEN","S16","2014-05-01","1277","118","22","0.0924","0.1864","0.0172","0.0000"
"N1_BRX_Alpha_S_5_Launch","","GEN_AC5_LA_GEN","S20","2014-05-01","644","106","28","0.1646","0.2642","0.0435","0.0000"
"N1_BRX_Alpha_S_5_Launch","","GEN_AC5_LA_UPG","S11","2014-04-11","148","15","3","0.1014","0.2000","0.0203","0.0667"
"N1_BRX_Alpha_S_5_Launch","","GEN_AC5_LA_UPG","S11","2014-04-16","192","12","4","0.0625","0.3333","0.0208","0.0833"
"N1_BRX_Alpha_S_5_Launch","","GEN_AC5_LA_UPG","S17","2014-05-01","124","12","2","0.0968","0.1667","0.0161","0.0000"
"N1_BRX_Alpha_S_5_Launch","","MPCS_AC5_LA_GEN","S14","2014-04-21","20","1","0","0.0500","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","MPCS_AC5_LA_GEN","S16","2014-05-01","19","3","0","0.1579","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","MPCS_AC5_LA_UPG","S15","2014-04-21","5","1","0","0.2000","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","MPCS_AC5_LA_UPG","S17","2014-05-01","4","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","","SPR_AC5_LA_GEN","S16","2014-05-01","113","8","0","0.0708","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","SPR_AC5_LA_GEN","S6","2014-04-11","153","24","1","0.1569","0.0417","0.0065","0.0000"
"N1_BRX_Alpha_S_5_Launch","","SPR_AC5_LA_UPG","S17","2014-05-01","99","8","2","0.0808","0.2500","0.0202","0.0000"
"N1_BRX_Alpha_S_5_Launch","","SPR_AC5_LA_UPG","S7","2014-04-11","119","12","4","0.1008","0.3333","0.0336","0.0000"
"N1_BRX_Alpha_S_5_Launch","","TMB_AC5_LA_GEN","S18","2014-05-01","76","11","1","0.1447","0.0909","0.0132","0.0000"
"N1_BRX_Alpha_S_5_Launch","","TMB_AC5_LA_GEN","S5","2014-04-11","94","17","2","0.1809","0.1176","0.0213","0.0000"
"N1_BRX_Alpha_S_5_Launch","","TMB_AC5_LA_UPG","S13","2014-04-11","70","13","5","0.1857","0.3846","0.0714","0.0000"
"N1_BRX_Alpha_S_5_Launch","","TMB_AC5_LA_UPG","S19","2014-05-01","54","5","0","0.0926","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","USC_AC5_LA_GEN","S16","2014-05-01","11","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","","USC_AC5_LA_GEN","S3","2014-04-11","14","3","0","0.2143","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","USC_AC5_LA_UPG","S17","2014-05-01","1","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","","USC_AC5_LA_UPG","S4","2014-04-11","1","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","","VZN_AC5_LA_GEN","S16","2014-05-01","82","17","0","0.2073","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","VZN_AC5_LA_GEN","S8","2014-04-11","84","24","5","0.2857","0.2083","0.0595","0.0000"
"N1_BRX_Alpha_S_5_Launch","","VZN_AC5_LA_UPG","S17","2014-05-01","56","5","0","0.0893","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","","VZN_AC5_LA_UPG","S9","2014-04-11","57","2","0","0.0351","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB3 Group2s (7-11 months)","ATT_AC5_LA_UPG","S17","2014-05-01","0","1","1","NULL","1.0000","NULL","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB3 Group2s (7-11 months)","SPR_AC5_LA_UPG","S7","2014-04-11","0","0","0","NULL","NULL","NULL","NULL"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","ATT_AC5_LA_UPG","S17","2014-05-01","48","5","3","0.1042","0.6000","0.0625","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","ATT_AC5_LA_UPG","S2","2014-04-11","66","18","5","0.2727","0.2778","0.0758","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","GEN_AC5_LA_UPG","S11","2014-04-11","72","7","0","0.0972","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","GEN_AC5_LA_UPG","S11","2014-04-16","120","4","3","0.0333","0.7500","0.0250","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","GEN_AC5_LA_UPG","S17","2014-05-01","64","4","0","0.0625","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","SPR_AC5_LA_UPG","S17","2014-05-01","51","4","1","0.0784","0.2500","0.0196","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","SPR_AC5_LA_UPG","S7","2014-04-11","55","1","0","0.0182","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","TMB_AC5_LA_UPG","S13","2014-04-11","74","14","4","0.1892","0.2857","0.0541","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","TMB_AC5_LA_UPG","S19","2014-05-01","58","10","2","0.1724","0.2000","0.0345","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","USC_AC5_LA_UPG","S17","2014-05-01","3","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","USC_AC5_LA_UPG","S4","2014-04-11","4","1","0","0.2500","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","VZN_AC5_LA_UPG","S17","2014-05-01","77","16","4","0.2078","0.2500","0.0519","0.0000"
"N1_BRX_Alpha_S_5_Launch","AB4 Group2s (7+ months)","VZN_AC5_LA_UPG","S9","2014-04-11","77","4","4","0.0519","1.0000","0.0519","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","ATT_AC5_LA_UPG","S17","2014-05-01","6","1","0","0.1667","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","ATT_AC5_LA_UPG","S2","2014-04-11","10","4","2","0.4000","0.5000","0.2000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","GEN_AC5_LA_UPG","S11","2014-04-11","11","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","GEN_AC5_LA_UPG","S11","2014-04-16","33","2","0","0.0606","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","GEN_AC5_LA_UPG","S17","2014-05-01","9","1","1","0.1111","1.0000","0.1111","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","SPR_AC5_LA_UPG","S17","2014-05-01","4","1","1","0.2500","1.0000","0.2500","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","SPR_AC5_LA_UPG","S7","2014-04-11","6","1","1","0.1667","1.0000","0.1667","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","TMB_AC5_LA_UPG","S13","2014-04-11","8","1","0","0.1250","0.0000","0.0000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","TMB_AC5_LA_UPG","S19","2014-05-01","8","1","2","0.1250","2.0000","0.2500","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","USC_AC5_LA_UPG","S17","2014-05-01","1","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (12+ months)","USC_AC5_LA_UPG","S4","2014-04-11","1","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (7-11 months)","ATT_AC5_LA_UPG","S17","2014-05-01","2","0","0","0.0000","NULL","0.0000","NULL"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (7-11 months)","ATT_AC5_LA_UPG","S2","2014-04-11","5","3","1","0.6000","0.3333","0.2000","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (7-11 months)","GEN_AC5_LA_UPG","S11","2014-04-11","18","2","1","0.1111","0.5000","0.0556","0.0000"
"N1_BRX_Alpha_S_5_Launch","AS2 Group2s (7-11 months)","GEN_AC5_LA_UPG","S11","2014-04-16","17","0","1","0.0000","NULL","0.0588","NULL"
